wild_1	wild_2	score	bit_score	E_value	log_E_value	per_identity
3BTG_A	1B3S_B	0.0	0.0	inf	inf	0.0
3BTG_B	1B3S_B	0.0	0.0	inf	inf	0.0
3BTH_A	1B3S_B	0.0	0.0	inf	inf	0.0
3BTH_B	1B3S_B	0.0	0.0	inf	inf	0.0
3BTM_A	1B3S_B	0.0	0.0	inf	inf	0.0
3BTM_B	1B3S_B	0.0	0.0	inf	inf	0.0
3BTQ_A	1B3S_B	0.0	0.0	inf	inf	0.0
3BTQ_B	1B3S_B	0.0	0.0	inf	inf	0.0
3BTT_A	1B3S_B	0.0	0.0	inf	inf	0.0
3BTT_B	1B3S_B	0.0	0.0	inf	inf	0.0
3BTW_A	1B3S_B	0.0	0.0	inf	inf	0.0
3BTW_B	1B3S_B	0.0	0.0	inf	inf	0.0
3SGB_A	1B3S_B	0.0	0.0	inf	inf	0.0
3SGB_B	1B3S_B	0.0	0.0	inf	inf	0.0
4CPA_A	1B3S_B	25.0	14.2382	103.088	4.635582992396286	50.0
4CPA_B	1B3S_B	0.0	0.0	inf	inf	0.0
1A22_A	1BRS_A	21.0	12.6974	508.774	6.2320039100913	35.294117647058826
1A22_B	1BRS_A	30.0	16.1642	35.9188	3.58126083530357	29.166666666666668
1A4Y_A	1BRS_A	43.0	21.1718	0.776227	-0.2533102758030443	45.45454545454545
1A4Y_B	1BRS_A	37.0	18.8606	3.39672	1.2228102601115562	41.17647058823529
1ACB_A	1BRS_A	29.0	15.779	50.7561	3.9270318077431456	20.930232558139537
1ACB_B	1BRS_A	16.0	10.7714	1818.73	7.505893734295766	37.5
1AK4_A	1BRS_A	16.0	10.7714	1844.44	7.5199309873669575	41.66666666666667
1AK4_B	1BRS_A	0.0	0.0	inf	inf	0.0
1B2S_A	1BRS_A	565.0	222.246	1.20849e-79	-181.71485070012318	99.07407407407408
1B2S_B	1BRS_A	0.0	0.0	inf	inf	0.0
1B2U_A	1BRS_A	565.0	222.246	1.20849e-79	-181.71485070012318	99.07407407407408
1B2U_B	1BRS_A	0.0	0.0	inf	inf	0.0
1B3S_A	1BRS_A	561.0	220.705	4.3663e-79	-180.4303063779819	99.07407407407408
1B3S_B	1BRS_A	0.0	0.0	inf	inf	0.0
1BRS_A	1BRS_A	569.0	223.787	3.38554e-80	-182.9872940185561	100.0
1BRS_B	1BRS_A	0.0	0.0	inf	inf	0.0
1CSE_A	1BRS_A	24.0	13.853	200.822	5.302418943569112	55.55555555555556
1CSE_B	1BRS_A	0.0	0.0	inf	inf	0.0
1CSO_A	1BRS_A	10.0	8.46023	12603.1	9.441698094424755	28.125
1CSO_B	1BRS_A	0.0	0.0	inf	inf	0.0
1CT0_A	1BRS_A	10.0	8.46023	12603.1	9.441698094424755	28.125
1CT0_B	1BRS_A	0.0	0.0	inf	inf	0.0
1CT2_A	1BRS_A	10.0	8.46023	12603.1	9.441698094424755	28.125
1CT2_B	1BRS_A	0.0	0.0	inf	inf	0.0
1CT4_A	1BRS_A	10.0	8.46023	12603.1	9.441698094424755	28.125
1CT4_B	1BRS_A	0.0	0.0	inf	inf	0.0
1E96_A	1BRS_A	26.0	14.6234	115.01	4.74501908110449	40.0
1E96_B	1BRS_A	0.0	0.0	inf	inf	0.0
1EAW_A	1BRS_A	26.0	14.6234	103.067	4.635379262192579	18.51851851851852
1EAW_B	1BRS_A	0.0	0.0	inf	inf	0.0
1EFN_A	1BRS_A	11.0	8.84543	10878.4	9.294534450772195	100.0
1EFN_B	1BRS_A	0.0	0.0	inf	inf	0.0
1EMV_A	1BRS_A	0.0	0.0	inf	inf	0.0
1EMV_B	1BRS_A	15.0	10.3862	2577.04	7.85439673245662	40.0
1F47_A	1BRS_A	0.0	0.0	inf	inf	0.0
1F47_B	1BRS_A	15.0	10.3862	2435.98	7.79810441861546	35.714285714285715
1FC2_A	1BRS_A	13.0	9.61583	5082.56	8.53357035064679	66.66666666666666
1FC2_B	1BRS_A	22.0	13.0826	410.284	6.016849602831092	60.0
1FCC_A	1BRS_A	22.0	13.0826	410.175	6.016583897900946	60.0
1FCC_B	1BRS_A	19.0	11.927	881.297	6.78139468603764	57.14285714285714
1FFW_A	1BRS_A	0.0	0.0	inf	inf	0.0
1FFW_B	1BRS_A	0.0	0.0	inf	inf	0.0
1FR2_A	1BRS_A	0.0	0.0	inf	inf	0.0
1FR2_B	1BRS_A	15.0	10.3862	2577.04	7.85439673245662	40.0
1GC1_A	1BRS_A	15.0	10.3862	2569.78	7.85157557111227	35.714285714285715
1GC1_B	1BRS_A	0.0	0.0	inf	inf	0.0
1GL0_A	1BRS_A	27.0	15.0086	71.6857	4.272291285594406	22.5
1GL0_B	1BRS_A	0.0	0.0	inf	inf	0.0
1GL1_A	1BRS_A	28.0	15.3938	69.6512	4.243499929079551	22.5
1GL1_B	1BRS_A	0.0	0.0	inf	inf	0.0
1H9D_A	1BRS_A	29.0	15.779	43.8334	3.7803960838611004	45.45454545454545
1H9D_B	1BRS_A	0.0	0.0	inf	inf	0.0
1HE8_A	1BRS_A	36.0	18.4754	6.74919	1.9094224976838623	50.0
1HE8_B	1BRS_A	11.0	8.84543	9804.63	9.190610002069375	66.66666666666666
1IAR_A	1BRS_A	0.0	0.0	inf	inf	0.0
1IAR_B	1BRS_A	0.0	0.0	inf	inf	0.0
1JCK_A	1BRS_A	19.0	11.927	955.241	6.8619636646652475	28.57142857142857
1JCK_B	1BRS_A	32.0	16.9346	17.4088	2.856975825499946	35.294117647058826
1JTG_A	1BRS_A	13.0	9.61583	4401.39	8.38967567910849	66.66666666666666
1JTG_B	1BRS_A	0.0	0.0	inf	inf	0.0
1KAC_A	1BRS_A	0.0	0.0	inf	inf	0.0
1KAC_B	1BRS_A	15.0	10.3862	2994.44	8.004512514769766	50.0
1KTZ_A	1BRS_A	0.0	0.0	inf	inf	0.0
1KTZ_B	1BRS_A	0.0	0.0	inf	inf	0.0
1LFD_A	1BRS_A	0.0	0.0	inf	inf	0.0
1LFD_B	1BRS_A	11.0	8.84543	9623.04	9.171915502055649	66.66666666666666
1M9E_A	1BRS_A	16.0	10.7714	1844.35	7.519882190878127	41.66666666666667
1M9E_B	1BRS_A	0.0	0.0	inf	inf	0.0
1MAH_A	1BRS_A	24.0	13.853	183.477	5.21208931903938	32.432432432432435
1MAH_B	1BRS_A	12.0	9.23063	7310.98	8.89713260668569	25.0
1P69_A	1BRS_A	0.0	0.0	inf	inf	0.0
1P69_B	1BRS_A	15.0	10.3862	2994.44	8.004512514769766	50.0
1P6A_A	1BRS_A	0.0	0.0	inf	inf	0.0
1P6A_B	1BRS_A	15.0	10.3862	2994.44	8.004512514769766	50.0
1PPF_A	1BRS_A	0.0	0.0	inf	inf	0.0
1PPF_B	1BRS_A	0.0	0.0	inf	inf	0.0
1R0R_A	1BRS_A	24.0	13.853	200.822	5.302418943569112	55.55555555555556
1R0R_B	1BRS_A	0.0	0.0	inf	inf	0.0
1S0W_A	1BRS_A	20.0	12.3122	567.439	6.341133254591418	26.923076923076923
1S0W_B	1BRS_A	0.0	0.0	inf	inf	0.0
1S1Q_A	1BRS_A	14.0	10.001	4340.01	8.375631931239262	25.0
1S1Q_B	1BRS_A	0.0	0.0	inf	inf	0.0
1SBB_A	1BRS_A	19.0	11.927	955.241	6.8619636646652475	28.57142857142857
1SBB_B	1BRS_A	16.0	10.7714	1900.89	7.5500774765322705	42.857142857142854
1SBN_A	1BRS_A	18.0	11.5418	1344.34	7.2036584652804905	27.27272727272727
1SBN_B	1BRS_A	0.0	0.0	inf	inf	0.0
1SGD_A	1BRS_A	10.0	8.46023	13073.0	9.47830431356186	28.125
1SGD_B	1BRS_A	0.0	0.0	inf	inf	0.0
1SGE_A	1BRS_A	10.0	8.46023	13073.0	9.47830431356186	28.125
1SGE_B	1BRS_A	0.0	0.0	inf	inf	0.0
1SGN_A	1BRS_A	10.0	8.46023	13073.0	9.47830431356186	28.125
1SGN_B	1BRS_A	0.0	0.0	inf	inf	0.0
1SGP_A	1BRS_A	10.0	8.46023	12603.1	9.441698094424755	28.125
1SGP_B	1BRS_A	0.0	0.0	inf	inf	0.0
1SGQ_A	1BRS_A	10.0	8.46023	12603.1	9.441698094424755	28.125
1SGQ_B	1BRS_A	0.0	0.0	inf	inf	0.0
1SGY_A	1BRS_A	10.0	8.46023	13073.0	9.47830431356186	28.125
1SGY_B	1BRS_A	0.0	0.0	inf	inf	0.0
1SIB_A	1BRS_A	18.0	11.5418	1344.34	7.2036584652804905	27.27272727272727
1SIB_B	1BRS_A	17.0	11.1566	1697.48	7.436900077331042	37.5
1TM1_A	1BRS_A	17.0	11.1566	1357.05	7.21306850513986	27.27272727272727
1TM1_B	1BRS_A	0.0	0.0	inf	inf	0.0
1TM3_A	1BRS_A	17.0	11.1566	1357.05	7.21306850513986	27.27272727272727
1TM3_B	1BRS_A	0.0	0.0	inf	inf	0.0
1TM4_A	1BRS_A	17.0	11.1566	1357.05	7.21306850513986	27.27272727272727
1TM4_B	1BRS_A	0.0	0.0	inf	inf	0.0
1TM5_A	1BRS_A	17.0	11.1566	1357.05	7.21306850513986	27.27272727272727
1TM5_B	1BRS_A	0.0	0.0	inf	inf	0.0
1TM7_A	1BRS_A	17.0	11.1566	1357.05	7.21306850513986	27.27272727272727
1TM7_B	1BRS_A	0.0	0.0	inf	inf	0.0
1TMG_A	1BRS_A	17.0	11.1566	1357.05	7.21306850513986	27.27272727272727
1TMG_B	1BRS_A	19.0	11.927	696.719	6.546382173086635	30.0
1TO1_A	1BRS_A	17.0	11.1566	1357.05	7.21306850513986	27.27272727272727
1TO1_B	1BRS_A	0.0	0.0	inf	inf	0.0
1UUZ_A	1BRS_A	13.0	9.61583	5641.49	8.637903493998715	36.36363636363637
1UUZ_B	1BRS_A	15.0	10.3862	2482.62	7.817069733119647	25.0
1X1X_A	1BRS_A	570.0	224.172	2.17973e-80	-183.42760642360412	100.0
1X1X_B	1BRS_A	0.0	0.0	inf	inf	0.0
1XD3_A	1BRS_A	18.0	11.5418	1055.95	6.962196114660383	29.166666666666668
1XD3_B	1BRS_A	0.0	0.0	inf	inf	0.0
1Y1K_A	1BRS_A	17.0	11.1566	1357.05	7.21306850513986	27.27272727272727
1Y1K_B	1BRS_A	0.0	0.0	inf	inf	0.0
1Y33_A	1BRS_A	17.0	11.1566	1357.05	7.21306850513986	27.27272727272727
1Y33_B	1BRS_A	0.0	0.0	inf	inf	0.0
1Y34_A	1BRS_A	17.0	11.1566	1357.05	7.21306850513986	27.27272727272727
1Y34_B	1BRS_A	0.0	0.0	inf	inf	0.0
1Y3B_A	1BRS_A	17.0	11.1566	1357.05	7.21306850513986	27.27272727272727
1Y3B_B	1BRS_A	0.0	0.0	inf	inf	0.0
1Z7X_A	1BRS_A	43.0	21.1718	0.776227	-0.2533102758030443	45.45454545454545
1Z7X_B	1BRS_A	15.0	10.3862	2883.89	7.966895356207255	22.857142857142858
2A9K_A	1BRS_A	17.0	11.1566	1346.3	7.205115367985189	42.857142857142854
2A9K_B	1BRS_A	26.0	14.6234	105.462	4.6583506984588166	71.42857142857143
2AJF_A	1BRS_A	25.0	14.2382	159.097	5.069514079100596	33.33333333333333
2AJF_B	1BRS_A	31.0	16.5494	22.3423	3.1064817426836075	24.137931034482758
2B0Z_A	1BRS_A	25.0	14.2382	155.746	5.0482264751547845	44.44444444444444
2B0Z_B	1BRS_A	18.0	11.5418	1049.73	6.956288267227533	31.25
2B10_A	1BRS_A	25.0	14.2382	155.746	5.0482264751547845	44.44444444444444
2B10_B	1BRS_A	18.0	11.5418	1069.86	6.9752830777740105	31.25
2B11_A	1BRS_A	25.0	14.2382	155.746	5.0482264751547845	44.44444444444444
2B11_B	1BRS_A	19.0	11.927	884.734	6.785287034857474	31.25
2B12_A	1BRS_A	25.0	14.2382	155.746	5.0482264751547845	44.44444444444444
2B12_B	1BRS_A	19.0	11.927	954.621	6.861314403072757	31.25
2B42_A	1BRS_A	26.0	14.6234	111.097	4.7104036935807345	33.33333333333333
2B42_B	1BRS_A	21.0	12.6974	447.205	6.103017102458171	27.27272727272727
2BTF_A	1BRS_A	23.0	13.4678	236.185	5.464615396242892	31.25
2BTF_B	1BRS_A	19.0	11.927	785.75	6.666638675677677	28.000000000000004
2FTL_A	1BRS_A	31.0	16.5494	24.79	3.210440346047099	19.444444444444446
2FTL_B	1BRS_A	0.0	0.0	inf	inf	0.0
2G2U_A	1BRS_A	0.0	0.0	inf	inf	0.0
2G2U_B	1BRS_A	0.0	0.0	inf	inf	0.0
2G2W_A	1BRS_A	0.0	0.0	inf	inf	0.0
2G2W_B	1BRS_A	0.0	0.0	inf	inf	0.0
2GYK_A	1BRS_A	0.0	0.0	inf	inf	0.0
2GYK_B	1BRS_A	15.0	10.3862	2700.43	7.90116629857127	40.0
2HLE_A	1BRS_A	28.0	15.3938	64.0476	4.159626556914703	26.41509433962264
2HLE_B	1BRS_A	0.0	0.0	inf	inf	0.0
2HRK_A	1BRS_A	16.0	10.7714	2282.56	7.733052899089674	23.076923076923077
2HRK_B	1BRS_A	31.0	16.5494	23.2624	3.146838323195024	35.294117647058826
2I26_A	1BRS_A	0.0	0.0	inf	inf	0.0
2I26_B	1BRS_A	15.0	10.3862	2482.62	7.817069733119647	25.0
2I9B_A	1BRS_A	22.0	13.0826	329.457	5.797445844667871	50.0
2I9B_B	1BRS_A	29.0	15.779	48.9219	3.890225148985447	34.61538461538461
2J0T_A	1BRS_A	40.0	20.0162	1.67823	0.5177396665900844	62.5
2J0T_B	1BRS_A	17.0	11.1566	1738.44	7.46074343834156	25.0
2J1K_A	1BRS_A	35.0	18.0902	7.43288	2.005913401391123	44.44444444444444
2J1K_B	1BRS_A	15.0	10.3862	3139.86	8.051933491921053	50.0
2NU0_A	1BRS_A	10.0	8.46023	13073.0	9.47830431356186	28.125
2NU0_B	1BRS_A	0.0	0.0	inf	inf	0.0
2NU1_A	1BRS_A	10.0	8.46023	13073.0	9.47830431356186	28.125
2NU1_B	1BRS_A	0.0	0.0	inf	inf	0.0
2NU2_A	1BRS_A	10.0	8.46023	13073.0	9.47830431356186	28.125
2NU2_B	1BRS_A	0.0	0.0	inf	inf	0.0
2NU4_A	1BRS_A	10.0	8.46023	13073.0	9.47830431356186	28.125
2NU4_B	1BRS_A	0.0	0.0	inf	inf	0.0
2O3B_A	1BRS_A	39.0	19.631	2.28035	0.8243289399570133	45.0
2O3B_B	1BRS_A	12.0	9.23063	7511.86	8.92423838386672	33.33333333333333
2OOB_A	1BRS_A	0.0	0.0	inf	inf	0.0
2OOB_B	1BRS_A	0.0	0.0	inf	inf	0.0
2PCB_A	1BRS_A	25.0	14.2382	160.117	5.075904798000813	44.44444444444444
2PCB_B	1BRS_A	0.0	0.0	inf	inf	0.0
2PCC_A	1BRS_A	25.0	14.2382	160.117	5.075904798000813	44.44444444444444
2PCC_B	1BRS_A	18.0	11.5418	1029.99	6.937304372438687	31.25
2SGP_A	1BRS_A	10.0	8.46023	13073.0	9.47830431356186	28.125
2SGP_B	1BRS_A	0.0	0.0	inf	inf	0.0
2SGQ_A	1BRS_A	10.0	8.46023	13073.0	9.47830431356186	28.125
2SGQ_B	1BRS_A	0.0	0.0	inf	inf	0.0
2SIC_A	1BRS_A	18.0	11.5418	1344.34	7.2036584652804905	27.27272727272727
2SIC_B	1BRS_A	23.0	13.4678	231.903	5.446319180788417	22.22222222222222
2VLN_A	1BRS_A	0.0	0.0	inf	inf	0.0
2VLN_B	1BRS_A	15.0	10.3862	2505.59	7.826279514728494	21.875
2VLO_A	1BRS_A	12.0	9.23063	6942.44	8.845408576723731	50.0
2VLO_B	1BRS_A	15.0	10.3862	2675.03	7.891715874220491	40.0
2VLQ_A	1BRS_A	0.0	0.0	inf	inf	0.0
2VLQ_B	1BRS_A	17.0	11.1566	1498.28	7.312073062498417	31.25
2WPT_A	1BRS_A	28.0	15.3938	50.9822	3.9314765521949635	42.10526315789473
2WPT_B	1BRS_A	0.0	0.0	inf	inf	0.0
3BK3_A	1BRS_A	0.0	0.0	inf	inf	0.0
3BK3_B	1BRS_A	0.0	0.0	inf	inf	0.0
3BP8_A	1BRS_A	23.0	13.4678	238.558	5.474612467346141	20.833333333333336
3BP8_B	1BRS_A	13.0	9.61583	4525.4	8.417461250017228	50.0
3BTD_A	1BRS_A	31.0	16.5494	24.8052	3.2110533086110533	19.444444444444446
3BTD_B	1BRS_A	0.0	0.0	inf	inf	0.0
3BTE_A	1BRS_A	31.0	16.5494	24.8052	3.2110533086110533	19.444444444444446
3BTE_B	1BRS_A	0.0	0.0	inf	inf	0.0
3BTF_A	1BRS_A	31.0	16.5494	24.8052	3.2110533086110533	19.444444444444446
3BTF_B	1BRS_A	0.0	0.0	inf	inf	0.0
3BTG_A	1BRS_A	31.0	16.5494	24.8052	3.2110533086110533	19.444444444444446
3BTG_B	1BRS_A	0.0	0.0	inf	inf	0.0
3BTH_A	1BRS_A	31.0	16.5494	24.0918	3.181871533636142	19.444444444444446
3BTH_B	1BRS_A	0.0	0.0	inf	inf	0.0
3BTM_A	1BRS_A	31.0	16.5494	24.8052	3.2110533086110533	19.444444444444446
3BTM_B	1BRS_A	0.0	0.0	inf	inf	0.0
3BTQ_A	1BRS_A	31.0	16.5494	24.8052	3.2110533086110533	19.444444444444446
3BTQ_B	1BRS_A	0.0	0.0	inf	inf	0.0
3BTT_A	1BRS_A	31.0	16.5494	24.8052	3.2110533086110533	19.444444444444446
3BTT_B	1BRS_A	0.0	0.0	inf	inf	0.0
3BTW_A	1BRS_A	31.0	16.5494	24.79	3.210440346047099	19.444444444444446
3BTW_B	1BRS_A	0.0	0.0	inf	inf	0.0
3SGB_A	1BRS_A	10.0	8.46023	12603.1	9.441698094424755	28.125
3SGB_B	1BRS_A	0.0	0.0	inf	inf	0.0
4CPA_A	1BRS_A	26.0	14.6234	128.649	4.857087765669949	55.55555555555556
4CPA_B	1BRS_A	0.0	0.0	inf	inf	0.0
1A22_A	1BRS_B	22.0	13.0826	252.905	5.533013924140823	26.190476190476193
1A22_B	1BRS_B	0.0	0.0	inf	inf	0.0
1A4Y_A	1BRS_B	25.0	14.2382	115.699	4.750991991119928	28.26086956521739
1A4Y_B	1BRS_B	25.0	14.2382	121.914	4.803315878128931	50.0
1ACB_A	1BRS_B	24.0	13.853	147.311	4.992545998209209	50.0
1ACB_B	1BRS_B	24.0	13.853	109.057	4.691870681325694	26.47058823529412
1AK4_A	1BRS_B	14.0	10.001	2849.75	7.954986550116888	25.0
1AK4_B	1BRS_B	0.0	0.0	inf	inf	0.0
1B2S_A	1BRS_B	0.0	0.0	inf	inf	0.0
1B2S_B	1BRS_B	424.0	167.933	9.91404e-59	-133.55856855236004	94.3820224719101
1B2U_A	1BRS_B	0.0	0.0	inf	inf	0.0
1B2U_B	1BRS_B	422.0	167.162	2.11484e-58	-132.80095623413624	94.3820224719101
1B3S_A	1BRS_B	0.0	0.0	inf	inf	0.0
1B3S_B	1BRS_B	425.0	168.318	5.98271e-59	-134.06364684408243	94.3820224719101
1BRS_A	1BRS_B	0.0	0.0	inf	inf	0.0
1BRS_B	1BRS_B	447.0	176.792	2.98754e-62	-141.6658254593415	100.0
1CSE_A	1BRS_B	4.0	6.14903	55540.4	10.92486596285142	23.076923076923077
1CSE_B	1BRS_B	26.0	14.6234	71.1678	4.265040468932315	26.47058823529412
1CSO_A	1BRS_B	17.0	11.1566	1308.22	7.176422713592484	50.0
1CSO_B	1BRS_B	0.0	0.0	inf	inf	0.0
1CT0_A	1BRS_B	17.0	11.1566	1308.22	7.176422713592484	50.0
1CT0_B	1BRS_B	0.0	0.0	inf	inf	0.0
1CT2_A	1BRS_B	17.0	11.1566	1308.22	7.176422713592484	50.0
1CT2_B	1BRS_B	0.0	0.0	inf	inf	0.0
1CT4_A	1BRS_B	17.0	11.1566	1308.22	7.176422713592484	50.0
1CT4_B	1BRS_B	0.0	0.0	inf	inf	0.0
1E96_A	1BRS_B	22.0	13.0826	299.861	5.7033190339508115	57.14285714285714
1E96_B	1BRS_B	14.0	10.001	3394.86	8.130017802029121	100.0
1EAW_A	1BRS_B	28.0	15.3938	43.9898	3.783957788862455	24.0
1EAW_B	1BRS_B	0.0	0.0	inf	inf	0.0
1EFN_A	1BRS_B	13.0	9.61583	4909.67	8.49896200875392	42.857142857142854
1EFN_B	1BRS_B	30.0	16.1642	18.0242	2.8917152993844026	55.55555555555556
1EMV_A	1BRS_B	17.0	11.1566	1098.09	7.0013275859234625	50.0
1EMV_B	1BRS_B	0.0	0.0	inf	inf	0.0
1F47_A	1BRS_B	0.0	0.0	inf	inf	0.0
1F47_B	1BRS_B	0.0	0.0	inf	inf	0.0
1FC2_A	1BRS_B	0.0	0.0	inf	inf	0.0
1FC2_B	1BRS_B	16.0	10.7714	1781.63	7.485283954597974	66.66666666666666
1FCC_A	1BRS_B	16.0	10.7714	1781.66	7.485300792969255	66.66666666666666
1FCC_B	1BRS_B	0.0	0.0	inf	inf	0.0
1FFW_A	1BRS_B	0.0	0.0	inf	inf	0.0
1FFW_B	1BRS_B	0.0	0.0	inf	inf	0.0
1FR2_A	1BRS_B	17.0	11.1566	1130.77	7.030654095577169	50.0
1FR2_B	1BRS_B	0.0	0.0	inf	inf	0.0
1GC1_A	1BRS_B	15.0	10.3862	1989.04	7.595407389260102	16.666666666666664
1GC1_B	1BRS_B	32.0	16.9346	11.2163	2.4173680774380926	22.22222222222222
1GL0_A	1BRS_B	25.0	14.2382	115.152	4.746252994765449	42.857142857142854
1GL0_B	1BRS_B	0.0	0.0	inf	inf	0.0
1GL1_A	1BRS_B	24.0	13.853	131.418	4.878383082970114	37.5
1GL1_B	1BRS_B	0.0	0.0	inf	inf	0.0
1H9D_A	1BRS_B	0.0	0.0	inf	inf	0.0
1H9D_B	1BRS_B	20.0	12.3122	562.1	6.331679770008029	42.857142857142854
1HE8_A	1BRS_B	21.0	12.6974	398.659	5.988106414888323	40.0
1HE8_B	1BRS_B	15.0	10.3862	2570.41	7.851820698239147	42.857142857142854
1IAR_A	1BRS_B	27.0	15.0086	63.2487	4.147074574036723	62.5
1IAR_B	1BRS_B	21.0	12.6974	430.999	6.066105769915441	30.76923076923077
1JCK_A	1BRS_B	0.0	0.0	inf	inf	0.0
1JCK_B	1BRS_B	0.0	0.0	inf	inf	0.0
1JTG_A	1BRS_B	15.0	10.3862	2265.56	7.725577247976311	75.0
1JTG_B	1BRS_B	0.0	0.0	inf	inf	0.0
1KAC_A	1BRS_B	0.0	0.0	inf	inf	0.0
1KAC_B	1BRS_B	0.0	0.0	inf	inf	0.0
1KTZ_A	1BRS_B	0.0	0.0	inf	inf	0.0
1KTZ_B	1BRS_B	0.0	0.0	inf	inf	0.0
1LFD_A	1BRS_B	16.0	10.7714	1787.86	7.4887746528915855	75.0
1LFD_B	1BRS_B	15.0	10.3862	2475.61	7.814242109281834	42.857142857142854
1M9E_A	1BRS_B	14.0	10.001	2876.93	7.964479032355303	25.0
1M9E_B	1BRS_B	0.0	0.0	inf	inf	0.0
1MAH_A	1BRS_B	22.0	13.0826	249.604	5.519875662007889	36.84210526315789
1MAH_B	1BRS_B	0.0	0.0	inf	inf	0.0
1P69_A	1BRS_B	0.0	0.0	inf	inf	0.0
1P69_B	1BRS_B	0.0	0.0	inf	inf	0.0
1P6A_A	1BRS_B	0.0	0.0	inf	inf	0.0
1P6A_B	1BRS_B	0.0	0.0	inf	inf	0.0
1PPF_A	1BRS_B	0.0	0.0	inf	inf	0.0
1PPF_B	1BRS_B	0.0	0.0	inf	inf	0.0
1R0R_A	1BRS_B	4.0	6.14903	55540.4	10.92486596285142	23.076923076923077
1R0R_B	1BRS_B	0.0	0.0	inf	inf	0.0
1S0W_A	1BRS_B	15.0	10.3862	2244.63	7.716295975903157	75.0
1S0W_B	1BRS_B	0.0	0.0	inf	inf	0.0
1S1Q_A	1BRS_B	0.0	0.0	inf	inf	0.0
1S1Q_B	1BRS_B	0.0	0.0	inf	inf	0.0
1SBB_A	1BRS_B	0.0	0.0	inf	inf	0.0
1SBB_B	1BRS_B	25.0	14.2382	97.9334	4.584287655806629	50.0
1SBN_A	1BRS_B	11.0	8.84543	6971.25	8.849549827703763	66.66666666666666
1SBN_B	1BRS_B	25.0	14.2382	79.8289	4.3798855942818005	33.33333333333333
1SGD_A	1BRS_B	17.0	11.1566	1320.55	7.185803595465632	50.0
1SGD_B	1BRS_B	0.0	0.0	inf	inf	0.0
1SGE_A	1BRS_B	17.0	11.1566	1320.55	7.185803595465632	50.0
1SGE_B	1BRS_B	0.0	0.0	inf	inf	0.0
1SGN_A	1BRS_B	17.0	11.1566	1320.55	7.185803595465632	50.0
1SGN_B	1BRS_B	0.0	0.0	inf	inf	0.0
1SGP_A	1BRS_B	17.0	11.1566	1308.22	7.176422713592484	50.0
1SGP_B	1BRS_B	0.0	0.0	inf	inf	0.0
1SGQ_A	1BRS_B	17.0	11.1566	1308.22	7.176422713592484	50.0
1SGQ_B	1BRS_B	0.0	0.0	inf	inf	0.0
1SGY_A	1BRS_B	17.0	11.1566	1320.55	7.185803595465632	50.0
1SGY_B	1BRS_B	0.0	0.0	inf	inf	0.0
1SIB_A	1BRS_B	11.0	8.84543	6971.25	8.849549827703763	66.66666666666666
1SIB_B	1BRS_B	24.0	13.853	116.055	4.754064216669527	26.47058823529412
1TM1_A	1BRS_B	11.0	8.84543	6966.56	8.848876838162793	66.66666666666666
1TM1_B	1BRS_B	13.0	9.61583	4856.49	8.488071233744208	21.052631578947366
1TM3_A	1BRS_B	11.0	8.84543	6966.56	8.848876838162793	66.66666666666666
1TM3_B	1BRS_B	13.0	9.61583	4952.77	8.5077022950069	21.052631578947366
1TM4_A	1BRS_B	11.0	8.84543	6966.56	8.848876838162793	66.66666666666666
1TM4_B	1BRS_B	13.0	9.61583	4715.52	8.458614475306723	21.052631578947366
1TM5_A	1BRS_B	11.0	8.84543	6966.56	8.848876838162793	66.66666666666666
1TM5_B	1BRS_B	13.0	9.61583	4715.52	8.458614475306723	21.052631578947366
1TM7_A	1BRS_B	11.0	8.84543	6966.56	8.848876838162793	66.66666666666666
1TM7_B	1BRS_B	13.0	9.61583	4445.62	8.399674620785897	21.052631578947366
1TMG_A	1BRS_B	11.0	8.84543	6966.56	8.848876838162793	66.66666666666666
1TMG_B	1BRS_B	13.0	9.61583	4856.49	8.488071233744208	21.052631578947366
1TO1_A	1BRS_B	11.0	8.84543	6966.56	8.848876838162793	66.66666666666666
1TO1_B	1BRS_B	13.0	9.61583	4715.52	8.458614475306723	33.33333333333333
1UUZ_A	1BRS_B	0.0	0.0	inf	inf	0.0
1UUZ_B	1BRS_B	17.0	11.1566	1279.5	7.154224655599844	29.166666666666668
1X1X_A	1BRS_B	0.0	0.0	inf	inf	0.0
1X1X_B	1BRS_B	428.0	169.474	2.00044e-59	-135.1591533302852	96.62921348314607
1XD3_A	1BRS_B	20.0	12.3122	529.051	6.271084835528897	16.216216216216218
1XD3_B	1BRS_B	0.0	0.0	inf	inf	0.0
1Y1K_A	1BRS_B	11.0	8.84543	6966.56	8.848876838162793	66.66666666666666
1Y1K_B	1BRS_B	13.0	9.61583	4623.8	8.438972156821638	21.052631578947366
1Y33_A	1BRS_B	11.0	8.84543	6966.56	8.848876838162793	66.66666666666666
1Y33_B	1BRS_B	13.0	9.61583	4533.85	8.419326747150116	21.052631578947366
1Y34_A	1BRS_B	11.0	8.84543	6966.56	8.848876838162793	66.66666666666666
1Y34_B	1BRS_B	13.0	9.61583	4489.52	8.409501070790009	33.33333333333333
1Y3B_A	1BRS_B	11.0	8.84543	6966.56	8.848876838162793	66.66666666666666
1Y3B_B	1BRS_B	13.0	9.61583	4578.61	8.429150737594991	33.33333333333333
